ID,Tanggal Berita,Media,Judul Berita,Isu Ekonomi,Sektor,Ringkasan Berita,Link Berita
bdf9a5f6b84e19f3e30cecf9f5164782,2026-05-03,Radar Lamongan,Momen Refleksi Wabup Lamongan Hadiri Peringatan Hari Buruh - Radar Lamongan,Ketenagakerjaan,Belum Teridentifikasi,Momen Refleksi Wabup Lamongan Hadiri Peringatan Hari Buruh Radar Lamongan,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPeVlVdDFiTi1GeGkzak0yeWhTdS0tVXFWa0NVcUVKWnFsaWc0VEQ2bVRSdldvdURMOFJGTUk3RTdGVk9RTXJGNEFUNTd3N0dKWkY1bUEyRWlQUTJSWVhDdWt2NzdUZkFyLWhpN0JaYVZROEpYUlZSRUFORl8tX1p1NXloa0UwUUNqejVqckFlWnZ0anZfbEhSdkVGMnVKeDZQMFVyV2RMQUhqUy1mOV9QNV9sZHFmb2pBaFdB0gHAAUFVX3lxTE9PSG94X0VoZmd5Mk5mNFZHdzZib2wzdkp5RC1rTjBEVkJ2ZV9rVEpTTHVHTlZWMlI2SHl2TF9yZkJaVkE2VFFSVzNRMmotSnZ0X2hMd3UzT2h6T3dVRFFRbHVVeklHZjZyZ3JndVNpajRvU3dMN1lqVXFXVmJXZHlWc3VFSTNlT2dYeHRqemNGWWd3Ri1PNFdGZGFUYnM4NTNYM1B3cklHLU5tOVBRZnV6X3EzSG1hRkVjTVBVQ1lJZg?oc=5
4cdc183f065658fab5165770cd14fcb5,2026-05-03,radarlamongan.jawapos.com,Momen Refleksi Wabup Lamongan Hadiri Peringatan Hari Buruh - radarlamongan.jawapos.com,Ketenagakerjaan,Belum Teridentifikasi,Momen Refleksi Wabup Lamongan Hadiri Peringatan Hari Buruh radarlamongan.jawapos.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPeVlVdDFiTi1GeGkzak0yeWhTdS0tVXFWa0NVcUVKWnFsaWc0VEQ2bVRSdldvdURMOFJGTUk3RTdGVk9RTXJGNEFUNTd3N0dKWkY1bUEyRWlQUTJSWVhDdWt2NzdUZkFyLWhpN0JaYVZROEpYUlZSRUFORl8tX1p1NXloa0UwUUNqejVqckFlWnZ0anZfbEhSdkVGMnVKeDZQMFVyV2RMQUhqUy1mOV9QNV9sZHFmb2pBaFdB0gHAAUFVX3lxTE9PSG94X0VoZmd5Mk5mNFZHdzZib2wzdkp5RC1rTjBEVkJ2ZV9rVEpTTHVHTlZWMlI2SHl2TF9yZkJaVkE2VFFSVzNRMmotSnZ0X2hMd3UzT2h6T3dVRFFRbHVVeklHZjZyZ3JndVNpajRvU3dMN1lqVXFXVmJXZHlWc3VFSTNlT2dYeHRqemNGWWd3Ri1PNFdGZGFUYnM4NTNYM1B3cklHLU5tOVBRZnV6X3EzSG1hRkVjTVBVQ1lJZg?oc=5
633e718eaf6830f5a0c87b3c3ead350b,2026-04-29,klikjatim.com,"Lepas Kloter Awal Jamaah Haji Lamongan, Bupati Yes: Jumlah Jamaah Meningkat, Simbol Kesejahteraan Masyarakat - klikjatim.com",Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Lepas Kloter Awal Jamaah Haji Lamongan, Bupati Yes: Jumlah Jamaah Meningkat, Simbol Kesejahteraan Masyarakat klikjatim.com",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPbFAySE5lUklZbjY3dHJvc1BsbTBia0xGeW5uVy1WWnN4bW5KRjI5akVIT2QtLV96UklkUUV5OFMxdFU2OUZkU3FGdGJuVEs1cEpUUUViYURPZEhadFhfNDBYaEFrUzNqcXp0NXYxcC13R1VNWFkzUGptUFY1emlfOTcyWUJ5ajRpNkdEaVc2OF8tVTFWX3RZRUV1N3dhS0tMaXJ1RTJiSHBWY3Z2U2hlb1dCckRleXowZGtkUkp3VUNXNjlxTmNwTTFWOVRVbTBINTRLNdIB2gFBVV95cUxNUmhsZGtYUXBjMS1VUUVwaDdpajNkNVVRcW5BcUd3R25ydWNZMkkwUVBZeVNyVHJiOGstN3hwdlotTTZWRzZmc0VJaGFtbkUxOW9zaGFtRXd2OXJTamZBTnV4a0prSXZ3Q2VocXh5RjA4Y0RFcFZKdWo1d05QZ3hDdVdsMDI0Z1JkWUxZcjh0d2ZMSTNuay1jVl9zOVR1clEyTExsWFlQUWdPanBEZFc1UEpoMEpKbkx4Z0M5cXFsRnRMMnBmOHVBSmpXY3BwbnlmQmM0X3g0MlJWUQ?oc=5
d7cc0f4dbe3a51b0bcad7bb413cf0ef9,2026-04-27,kilasdaerah.kompas.com,"Peringati Hari Otoda Ke-30, Bupati Lamongan Tekankan Sinergi Pusat-Daerah - kilasdaerah.kompas.com",Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Peringati Hari Otoda Ke-30, Bupati Lamongan Tekankan Sinergi Pusat-Daerah kilasdaerah.kompas.com",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOUkJadEdKb0tYN01ocnh1ZHlsc1lDX3BxZy1PYldSQWR2d0lHWXNLNGIweWtDd3ZGSGFNTGdSVEh3WTdodXpjVlNrVHZ2NUtMY2lja2JhSmlOa2NuMFJQdU5KalZHdVl0TEhZUERuYjBfVFpZUG05c1RXcUV3R2I2ekkyRm9fT0Q5N295MkhlUHBBYnVxTjRackhvRzVGMTJSQURuX3pBUnk3RFFENHh6R05IZVdxRmFYUDNUM1JUVF95OUI0ZEpMMTN4OGh6bGQyRElCZw?oc=5
e8025e80408230e64094aa77d11da45c,2026-04-27,Antara News jatim,Bupati Lamongan minta Dekopinda perkuat ekonomi koperasi - Antara News jatim,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Bupati Lamongan minta Dekopinda perkuat ekonomi koperasi Antara News jatim,https://news.google.com/rss/articles/CBMiogFBVV95cUxPZ3VyNHVlRnVRZ1YtNkt0Y2ktclM3cWd6MVowNFlVaGZkRC1UZkJ0VHp0cHZDUlF5UUlzTThOZXEwWTA0bktkMXRjcnlENnJCSy1Ibk56OHV3UW9lbWhFWVg3dlJTbEs3dUtSV3lLLTlISHF5V0laWmxVUHlJd0ZaRzc2OS10a1NyLUNPTExBRHVYR3gyMG52ZGhXd3g0WS1MZ3fSAacBQVVfeXFMTUdFWmFUbDVYZzlRNjV6YzBQREl5ampacF91UFViUTFNTk50MGZEeFZad2ROSGw3cDFUN0Y4Y1ZydGhvMl9nNE5wcjdFOE0zNW41bTQtWmpSUGZLdndsa0FYd1JyM1hPS0d6Sm9rckZmaFJpM3p0MUZ1Z09XNXVObGFSVUdKcjZfUHAxdmNOTzVpbEdhMEYwVVQ1RHFpZGg3cGFjYmdkRFU?oc=5
695e4b4151aa6ae95f6518125a97a44c,2026-04-27,Surya.co.id,"Upacara Hari Otonomi Daerah 2026 di Lamongan, Bupati Tekankan Sinergi Pusat dan Daerah - Surya.co.id",Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Upacara Hari Otonomi Daerah 2026 di Lamongan, Bupati Tekankan Sinergi Pusat dan Daerah Surya.co.id",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNa1FiVE5nMmQ3MWdpc0lpMUhlbXlIZXVIR2JBSnhENDV3ck1WSWt4VHhIRC1meWZsbHFFdk5mQllXczI5QVZYd2Y3dzByX1lkNnBkaFB5dzZpcTFuMjhLZlQtUVJoQ2tyaW1mbDF0ZDNwN0x6LXdFZFBTLWdBOTVjSEo5U3o0ZGs0OWpQOWd3dk85bDFWall0ODFMeGZBTUpRSGxlUzQxX3BBU1NiTHhnZl9RRUJMaUQxMHFWNWNRYVZ1aHBVeGwzOGdkdk5RcjVkSVE?oc=5
303c3e38198baf47997b88df95576f02,2026-04-27,Kompas.com,"Peringati Hari Otoda Ke-30, Bupati Lamongan Tekankan Sinergi Pusat-Daerah - Kompas.com",Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Peringati Hari Otoda Ke-30, Bupati Lamongan Tekankan Sinergi Pusat-Daerah Kompas.com",https://news.google.com/rss/articles/CBMi1AFBVV95cUxOUkJadEdKb0tYN01ocnh1ZHlsc1lDX3BxZy1PYldSQWR2d0lHWXNLNGIweWtDd3ZGSGFNTGdSVEh3WTdodXpjVlNrVHZ2NUtMY2lja2JhSmlOa2NuMFJQdU5KalZHdVl0TEhZUERuYjBfVFpZUG05c1RXcUV3R2I2ekkyRm9fT0Q5N295MkhlUHBBYnVxTjRackhvRzVGMTJSQURuX3pBUnk3RFFENHh6R05IZVdxRmFYUDNUM1JUVF95OUI0ZEpMMTN4OGh6bGQyRElCZw?oc=5
0b2e20c2d00eccd3b13b4d6462dbf634,2026-04-27,surabaya.tribunnews.com,"Upacara Hari Otonomi Daerah 2026 di Lamongan, Bupati Tekankan Sinergi Pusat dan Daerah - surabaya.tribunnews.com",Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Upacara Hari Otonomi Daerah 2026 di Lamongan, Bupati Tekankan Sinergi Pusat dan Daerah surabaya.tribunnews.com",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNa1FiVE5nMmQ3MWdpc0lpMUhlbXlIZXVIR2JBSnhENDV3ck1WSWt4VHhIRC1meWZsbHFFdk5mQllXczI5QVZYd2Y3dzByX1lkNnBkaFB5dzZpcTFuMjhLZlQtUVJoQ2tyaW1mbDF0ZDNwN0x6LXdFZFBTLWdBOTVjSEo5U3o0ZGs0OWpQOWd3dk85bDFWall0ODFMeGZBTUpRSGxlUzQxX3BBU1NiTHhnZl9RRUJMaUQxMHFWNWNRYVZ1aHBVeGwzOGdkdk5RcjVkSVE?oc=5
c6cfd2061e12c3e8cb4a7c2cc6c13003,2026-04-25,klikjatim.com,"Bukti Pertumbuhan Ekonomi Inklusif, Kabupaten Lamongan Sabet Penghargaan Nasional Top Regency in Agro-Maritime Food Hub - klikjatim.com",Ekonomi Daerah,Belum Teridentifikasi,"Bukti Pertumbuhan Ekonomi Inklusif, Kabupaten Lamongan Sabet Penghargaan Nasional Top Regency in Agro-Maritime Food Hub klikjatim.com",https://news.google.com/rss/articles/CBMi5gFBVV95cUxPaFFoZFVWQzdMbHY5VTFLdGhmMlJ3ajFiWnQ3ZTIxY3VQSk5jMXZ3VmU4b2gyU2hfMDN4ZTFrbTFibHUwMWpMUDQ3alF1clhoaUFOQVZkOF9fcVhRZGoxNlhtaThBaW5KQnBhUm91dTdIc1RJanlBTXA1cE5sckdpZGRGYUNxaktQU1VpNDNSMnBlVFphZEtRTEo5dGY0YndURWxuS1lIVVBaYnM1ejlxaFRZYTExRXFPOHdLYmYzWGlJb2wtN2F6NmNCN3d1U2JlUHlsZXdCeERic1NiMWgtZVVTN1BSZ9IB6wFBVV95cUxNMXVROV96TTRtV2NVUFJVWF9seDJkd2Ntekx4RDc5ZVg3Q0dIc0xZczUtU1FyNmY1c2tjaG5sUTFza0dMeFJvVFFId1h6MEJDdDR6UHNRa2dXOWRlWlY3YkVmcnJONjRFOG9ZQnRsVF9LQVpieTY1eXQwOFF6VU9HbE1BY3NHYkIxbkhRQURQdjNMZmx1ZlZyeDYyempDX1BabzJlWWs3ZlNudWM4ZXhVTW5td3BtTVNkc3E4aWV3MTREbW9vUDlGWVBaamJ3RmFaZnFkekg4TWdCYzR3QzNHbG16bDNxaWE3dXc0?oc=5
addac5bec262411eb82e5825b5320d65,2026-04-25,Antara News jatim,Pemkab Lamongan raih penghargaan nasional sektor agro-maritim - Antara News jatim,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Pemkab Lamongan raih penghargaan nasional sektor agro-maritim Antara News jatim,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMF8xWXRmZndCMnN4NHZ0UXRLNS1jT3NDTnBUUGZyQXlHRHBscERmLURKTk9KMHgyUVEyNnU2SGk3V1A2Tk8wcXBjVVhWY2pLTmd4NS14Wk83Vk9EZ3hxMUJYZFNieFRLRWMwbHF2RmQtSUJCemlIWmQ0V2NvcUd3M05GQVNLZFNRaHR1LUgydGp0V1BOMUY4eDdLaXVqUzRHU0c0bzREVEfSAa4BQVVfeXFMTnZIamJ5bXlXQ2NDZVdIYWlBOGRDODloWFh2V0QyWFBNWTJtM2M4Z2EtdVBSamZjVExLdVdGZWVvbG02UDdqRkJ0Sjl0X2xrbGpmNVZqX0JGOXVjUWx0c2RJYkdBV3NnNWo5bTRUYTIwNEl4TFB4M0RSVTlycjY5cE5iWEk0S3FQZGM4U2c5ZUpfckpRczBjcXhHcU92SzlhcUJscllZaWQxYUNjbTF3?oc=5
895b26e7bfd8e780e9fad5a2c8fc3a7c,2026-04-24,Pemerintah Kabupaten Lamongan,"Dorong Pertumbuhan Ekonomi Inklusif, Lamongan Raih Penghargaan Nasional - Pemerintah Kabupaten Lamongan",Ekonomi Daerah,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Dorong Pertumbuhan Ekonomi Inklusif, Lamongan Raih Penghargaan Nasional Pemerintah Kabupaten Lamongan",https://news.google.com/rss/articles/CBMiWkFVX3lxTE4wa3JqYi1qN3hXVjhYTmdaUUlNYWlod0tDUGZXRFh0c2ZkaTA3azFZWkZOQk5yLWZxWGVnb1hjemp3WjlEQXVqOHhkeUhhYnVIWE5ZT3NINkpSdw?oc=5
6df609deacca7d62c1a861b1a69803e5,2026-04-23,jatim.bpk.go.id,Lamongan Serahkan LKPD Unaudited Tahun Anggaran 2025 - jatim.bpk.go.id,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Lamongan Serahkan LKPD Unaudited Tahun Anggaran 2025 jatim.bpk.go.id,https://news.google.com/rss/articles/CBMikgFBVV95cUxQTVQxcWRfR2dnR2p3OWxLRUx0YVBmMl9wNjZacUxyLVp3UTE2M3cydGlUS21uNm90NUxQdXJ4bktNcm9PbTJ6bG5OVG5zMEJabXQ2SFkxY2lyQW5JVHA5aDlMcUt2QTRiNmdBOWlsUWJ3U2FBWENubTlzckNjOG5JMUJuQVVpRURYY1p5ZmZiakNUUQ?oc=5
426141edb6526c4353a081b7f94dea12,2026-04-19,Antara News jatim,Legislator Lamongan minta alumni PMII ambil peran di program pemerintah - Antara News jatim,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Legislator Lamongan minta alumni PMII ambil peran di program pemerintah Antara News jatim,https://news.google.com/rss/articles/CBMitgFBVV95cUxOeFdMSVVYQmxJME4xT0NNaGVxUjRveXY4ZXV4dXdYY0FQMC1IM2gwUnhMeEdtLUpLSUtjbi1jSTg5Q2ZtblBlQkR2SEZMVTVYc1RNU2FRN0hkOUpUdUJlZjRhQjhWeG5SUkdLeEdva1dGUmtUb3pYYUk4d0wwcGhFbTFaN2ZpSXFOV3dqd1NrX1pFdEpMZ1BSUkN1T3lCZno2RFc5Z3ZGYktjVUcwY2JZR2lNTnNnUdIBuwFBVV95cUxOQmE3dWdhS1ZnX2dXTjJCZ3JZbmN2VGJWem9DSFBoQ3huZXVQNFhCdU0tcFp3RTdGbVA0b3BFTW40WTZWLTBnTWF4aFhkM2FDQ044SkVYbjhMa1NVTkJCYkhkZGlGYXRuUzBtYXB3Z0M0TnlpaDlFeDRsOHB1aHRNdDd5ZnpGUWM2RVhQb3hzVVMwdTU0NWpHakMyVThyLUEzc0hfcW5JaDM1SWJ0UGQzSjJHclNUWlM3a3BV?oc=5
3d06c3dbaf5f9d3da16843a856e647de,2026-04-17,klikjatim.com,Pemkab Lamongan Usung Strategi Komprehensif dan Terintegrasi Atasi Persoalan Sampah - klikjatim.com,Ekonomi Umum,"E - Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",Pemkab Lamongan Usung Strategi Komprehensif dan Terintegrasi Atasi Persoalan Sampah klikjatim.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxNM092WVlpTWFaYkFkZkJCTFppN0VrYnZRd3BYTkJpaktGRUJubGRHdjBMc2lVVExDNnkyLTBBNlNmNmk5V01UNUZRRE03NDA5WVB6R2xrUU9hejFWSGxjUnllSDEzZzUyaVpmTEN4dnBORWFUeHpJQ0RodDZVY2hld0puQXpVbVpzR3Y4Y3BRanozZDFCQVE4ZGNXdnhJWDhNd1dBT3lMRTBYVTV6aW56R0Y3WUFNY3fSAbwBQVVfeXFMT3F3elJFQ1VWZERaNEowSmEyRnZuWmh5T3JsZVlod0pMX0NZZ0NZdF80Nks3TjlQWUtDdVJRMzRaNWNxbVBlZmtKWE53Xy1HWm9MTnVNXzVaS3cwSHBIWDZjM2piZlQ5TG1VcUZNRUNPMVNzYlFDb0lOaFlLV19WZWl2V2lMRng2YVFBTmQydE9JY0xTR3pBV2dRWkczX3lfV0hmdlZESkxLM1pHUUZpaUNudVBvSFhzMnRSMkU?oc=5
9c51e578da97b01e0c7fdf62aea068ed,2026-04-17,radarlamongan.jawapos.com,Pohon Tua di Pinggir Jalan Raya Lamongan Rentan Tumbang - radarlamongan.jawapos.com,Infrastruktur,F - Konstruksi,Pohon Tua di Pinggir Jalan Raya Lamongan Rentan Tumbang radarlamongan.jawapos.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxPdUwxaThfTjhHVElibXc2bkMwbjRGZVRLRmxuSmZPNDVMUHF3UjdpNV9nTmFYeDlCblBId0o3MGpFSmFjcTZpZXFXbFpkVXBHNTlDekpJTHQyck9iUU9QN2hJSnRuRWVqSnJ1MmxlSXBFQVZfNVo3SmxYZzFoaWJKZEtaZm5CVE9SVjhfZE5CUG9XbUhvZW9qdWtBNEFDYXNxWUltbXpVVmZpSkFZTnE40gG0AUFVX3lxTFB0OW1pWUZUbDRuZWdzSTFMWERTdXhxZG5yX2liT0RFQUoyTnN4ZTd2NjBmbGI4S3A1ZEN3Yy1tajQ1blMtWFctOWpJdWtLOGRrdy1QbWFsWHdUV25icUM3dENTd0NoZUd5T21mTW55dDIwc2lVMklNaHNuTWV0dndvZ1lUQVlabXF0LS1ad1pTUld6eE90YWtCQmxIcElqeXJxZUhueGhjSWJ5b0lyemdEamVNbg?oc=5
669f571fdabb329090780d413d50ec55,2026-04-16,klikjatim.com,"Gairahkan Semangat Lamongan Nyantri, Bupati Yes Buka MTQ ke-28 - klikjatim.com",Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Gairahkan Semangat Lamongan Nyantri, Bupati Yes Buka MTQ ke-28 klikjatim.com",https://news.google.com/rss/articles/CBMimgFBVV95cUxNeUozZWhuQUxpM3p1VnVXaDVYOUN2VmNzSG1Nd3YtX240M3U0ci1MNDhsc3ZDWjJOUzlvZURmMEV2eVg1cGVGNGVfU1NFMEthMEZjTTkxSXdERGFwbHBEUndFT0RCY2RjMXRfUG16ZnY4dnhwZkVjTDZKRFN3aHZoMHFtUVE3eVh2SDQ3aThLUHdEQlk2WTZONlp30gGfAUFVX3lxTE5KSEN6ME1yNDZ0T0l0Zll1LTNBOGdINzUyMW1FZDJWV0xUQzk2azhlSVdfZnR4Q3g0MkV3RXNrTllKREhTVVdjRkZESjNzYk1YbUNmMmk5RWRsQkJIOWdLb1BibTlqWmVYQXZ6enhaaWdSTk42QXh5bEhUMU5meUdqU0lMbFpuS2dxbEVNdmtUNlNFRHY0c1k2NHNQNWxOUQ?oc=5
fa8359e433360083b91de5beee75d7d3,2026-04-16,kilasdaerah.kompas.com,"Produksi Sampah 550 Ton Per Hari, Ini Strategi Hulu-Hilir Pemkab Lamongan Ubah Sampah Jadi Berkah - kilasdaerah.kompas.com",Industri,C - Industri Pengolahan,"Produksi Sampah 550 Ton Per Hari, Ini Strategi Hulu-Hilir Pemkab Lamongan Ubah Sampah Jadi Berkah kilasdaerah.kompas.com",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPWFl4M0pqNXBEdEowdmFmZFFXYUo2akFFdGVLRW1MZlQ4SE02a0JLVDFCNTJWajM2ZU83QU9Dc0dmMmdacVVoMUxWZ1RhdEZZQXgxTHFfaXlKdU5aU1luakZZMDhfamUxZnJLbVVrdUZzRWliZmhyejhyb1g3VDl3cER5VmczaWwzMTQzQUZqODVVZUhiaGtNRkRmaE96SWs0TXZBMzl0X201a3piRThaRk5pQkFiMUp4UTVqNmhJMkF2V2w0SDRpXzVUdUg2aTlVaExkOQ?oc=5
d364470c7adce35acccb5d19dfea91af,2026-04-14,klikjatim.com,Lamongan Berjaya di Nasional: Bupati Yes Sabet Penghargaan Top Pembina BUMD 2026 - klikjatim.com,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Lamongan Berjaya di Nasional: Bupati Yes Sabet Penghargaan Top Pembina BUMD 2026 klikjatim.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxNcUkwMF9JM21OUmVZZGVrZGZjN2JZWVJiRTBvZTZBdmhCY0tDN3d1UU1zSGlXQnE1Z2txUGJCdkZDbExLbU5WczN1dHpUZlMwSnI4eEhHZ2lBRVAxSmx6SnR4VGhNWlJpOEs0MFhKbGxRSTBXeTdHcGJ3SDZUTEozTkxMOXJoMmh2ZEo4NDgwQlRZNk9BU2Zqd3I2bEo0M3RXWFI0NTh0d0h3OEQ1TlpydlRn0gG3AUFVX3lxTE03eXBmOWZ6QkU4T1B1Z25oUXhtbUpyMUItbGVHYW9RS1JlOS1HdlFLckJVQXBQcTQzVE5LcG92emRBLUlNS3ZDNlY1Z0JkUnRFUTROWHdROXBhd1pnbHVSRXdHWXJULS1mOGNyak5jd0htdVMyd2hELXhsOFRleGthNUZDcWxRa1dOTzl5alRSUWMzRnFTY3kzWWhFZ3g3VlVPOVFDMDQtdjVaczhjZ0Jhc2FMTkZWWQ?oc=5
68f21a62935909ab6b2c2291cb0e7f91,2026-04-14,Antara News jatim,Bupati Lamongan raih Top Pembina BUMD 2026 - Antara News jatim,Ekonomi Umum,"O - Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",Bupati Lamongan raih Top Pembina BUMD 2026 Antara News jatim,https://news.google.com/rss/articles/CBMijwFBVV95cUxQeVIxbFVySG9TY1FjSE1pcGxmbkVsWlp2bnNfanMwcG1GLUVkRk9sb1FYYXN0RG96RTBwYThJSDVzZ1hBQkp3OW5GMGMwbktOMWFscWthVm5IcWEzNTRQa0MwdXE4ZzFnRjl2VDVFXzhfclpjTkZzVE52aHd4NUxQLVFlSHBneTJnclIwTklOZ9IBlAFBVV95cUxPbU1XMWlTVURSc2JlOEdwY2pHLS11eVlTZ2k4b18tR2xjR01uYkd2T3hxbkRLTWE3Z2RNZ0ZHSXR3OC1zdlhZVU5EZm5UcmVoRFc1Q1RBS2l2Z2dJQWtYZUtJTFVVUExMeFpCZi1WZDlMZWc1RG5WVEJwTWN1aUU2VW5XOVUxVkRvUGZodVFpcUdDUEQx?oc=5
f4004d6d7b3bc4c274e727794e777b36,2026-04-13,unesa.ac.id,"Putus Rantai Pengangguran, Unesa dan UM Petakan Potensi Lokal Lamongan-Pamekasan demi Hilirisasi Ekonomi - unesa.ac.id",Ketenagakerjaan,Belum Teridentifikasi,"Putus Rantai Pengangguran, Unesa dan UM Petakan Potensi Lokal Lamongan-Pamekasan demi Hilirisasi Ekonomi unesa.ac.id",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNb2N3cUgxMlZWdDVDN3RnSVRlUkRLUkZNTlRlQnFhWkdLbWgtRXd3aWt4R1F6TEY0RjhnUDFOaHlDcE8yejFWMjlRN255UDdMa08zeDNXNUp6S3JYX3NZRlpnTDBYTlBlM0lBYXNqeWFNZlNYdmNJN1pVcmxXVE9jVjNHVHh6MVBma3p2aUdTekVJdWl2MDZJUkNpS1h2OW5TOFY2UUJfY1Jxdkt5ZEJDdmpEdjVPdFJYWk55V0JfS18?oc=5
be075c41bda03191f9417c96347cc206,2026-04-12,Radar Lamongan,"Jamula Berkelanjutan, Indeks Kepuasan Layanan Infrastruktur Lamongan Meningkat - Radar Lamongan",Infrastruktur,F - Konstruksi,"Jamula Berkelanjutan, Indeks Kepuasan Layanan Infrastruktur Lamongan Meningkat Radar Lamongan",https://news.google.com/rss/articles/CBMiywFBVV95cUxOaXBpYTZmOHVPd0N5aUhhS2E1Y0pBM2hUdEVfYnJVdzBoc1M3ZHdyZlM5UWwtaGZlb1k3WFZnNG8tWGtOLWN1OWJ2YkdpZG9EVlYwOFpCTWkyLV9ZRFBSVW96TXpFTGdSWWhEak5ZNnlES0FfeEMwREFnZDcwcTNmSlFKSFE3YXl2WVlEczU4TzV2SzlBYzhMb1NMVDhNYU50UnNLY2NEYndoNW9hRjI2MXhPNmxzYncyWFVSWldiSjVBaVp4QzVQOTB2NNIB0AFBVV95cUxQZnBqWEhjeXc4eXAwZ1FGa3llQmxxS2gtZHZBVXF5TWZSZmFmbEFhazJfeVllZ0QwZFNTS1pwS0NRUmdBTmNmWHFpNFlWTl9BTEZicTc5bkV2U3ppZUlEQmduODBrZC1seVZCZ0xJNktlRkVCb2lnVGZfZk1BWjIxRVdmRVRZeC1mQjVxSlFwSzBCbGttVFNlTDNja3JheW96Qm42SmxUdC1nLUtvcklhM3pQNXgzdVhkeEdKdVQxN21Ka0FRU0RxQktBWjIxRXA3?oc=5
6d7a3e5ec36f395055e905f677e5263d,2026-04-12,radarlamongan.jawapos.com,"Jamula Berkelanjutan, Indeks Kepuasan Layanan Infrastruktur Lamongan Meningkat - radarlamongan.jawapos.com",Infrastruktur,F - Konstruksi,"Jamula Berkelanjutan, Indeks Kepuasan Layanan Infrastruktur Lamongan Meningkat radarlamongan.jawapos.com",https://news.google.com/rss/articles/CBMiywFBVV95cUxOaXBpYTZmOHVPd0N5aUhhS2E1Y0pBM2hUdEVfYnJVdzBoc1M3ZHdyZlM5UWwtaGZlb1k3WFZnNG8tWGtOLWN1OWJ2YkdpZG9EVlYwOFpCTWkyLV9ZRFBSVW96TXpFTGdSWWhEak5ZNnlES0FfeEMwREFnZDcwcTNmSlFKSFE3YXl2WVlEczU4TzV2SzlBYzhMb1NMVDhNYU50UnNLY2NEYndoNW9hRjI2MXhPNmxzYncyWFVSWldiSjVBaVp4QzVQOTB2NNIB0AFBVV95cUxQZnBqWEhjeXc4eXAwZ1FGa3llQmxxS2gtZHZBVXF5TWZSZmFmbEFhazJfeVllZ0QwZFNTS1pwS0NRUmdBTmNmWHFpNFlWTl9BTEZicTc5bkV2U3ppZUlEQmduODBrZC1seVZCZ0xJNktlRkVCb2lnVGZfZk1BWjIxRVdmRVRZeC1mQjVxSlFwSzBCbGttVFNlTDNja3JheW96Qm42SmxUdC1nLUtvcklhM3pQNXgzdVhkeEdKdVQxN21Ka0FRU0RxQktBWjIxRXA3?oc=5
